id;gemeentecode;gemeente;plaats;naam;x;y
0590::SB3;0590;Papendrecht;Papendrecht;KC Oranje Nassau;106986;426522
0590::SB4;0590;Papendrecht;Papendrecht;Speeltuin de Zonnebloem;107268;427092
0590::SB5;0590;Papendrecht;Papendrecht;Bethlehemkerk;106617;427238
0590::SB6;0590;Papendrecht;Papendrecht;Sionskerk;106842;427621
0590::SB7;0590;Papendrecht;Papendrecht;De Viermaster;106342;427386
0590::SB8;0590;Papendrecht;Papendrecht;De Spil;107027;428103
0590::SB9;0590;Papendrecht;Papendrecht;de Lage Waard;106811;428464
0597::SB1;0597;Ridderkerk;Ridderkerk;Gemeentehuis Hofzaal;100752;431753
0597::SB10;0597;Ridderkerk;Ridderkerk;S.W.S. Slikkerveer;101099;433222
0597::SB11;0597;Ridderkerk;Ridderkerk;Muziekvereniging Harmonie Slikkerveer;100820;432887
0597::SB12;0597;Ridderkerk;Ridderkerk;Brandweerkazerne;100522;431748
0597::SB13;0597;Ridderkerk;Ridderkerk;Boezemkerk;99290;434490
0597::SB14;0597;Ridderkerk;Ridderkerk;WVC Bolnes;99384;434080
0597::SB15;0597;Ridderkerk;Ridderkerk;De Klinker;99679;434259
0597::SB16;0597;Ridderkerk;Ridderkerk;Kerk PG Bolnes (Kerk aan de Maas);99502;434512
0597::SB17;0597;Ridderkerk;Ridderkerk;De Korenbloem;103185;429590
0597::SB18;0597;Ridderkerk;Ridderkerk;Opstandingskerk Rijsoord;100418;429437
0597::SB19;0597;Ridderkerk;Ridderkerk;Hervormde Gemeente Rijsoord (De Hoeksteen);100647;429106
0597::SB2;0597;Ridderkerk;Ridderkerk;Gemeentehuis Trouwzaal;100752;431753
0597::SB20;0597;Ridderkerk;Ridderkerk;CBS De Bongerd;101724;430973
0597::SB21;0597;Ridderkerk;Ridderkerk;Sionskerk;101935;432973
0597::SB22;0597;Ridderkerk;Ridderkerk;Clubgebouw Rowdies;102300;430409
0597::SB23;0597;Ridderkerk;Ridderkerk;Verpleeghuis Salem;102625;430891
0597::SB24;0597;Ridderkerk;Ridderkerk;Sporthal Drievliet;102076;431081
0597::SB25;0597;Ridderkerk;Ridderkerk;Bethelkerk;100246;431210
0597::SB26;0597;Ridderkerk;Ridderkerk;Christus is Koningkerk;101231;433085
0597::SB27;0597;Ridderkerk;Ridderkerk;Het Hofhuys;101411;431334
0597::SB28;0597;Ridderkerk;Ridderkerk;Goede Herderkerk;100104;431661
0597::SB29;0597;Ridderkerk;Ridderkerk;ERHV 'De Waal';100610;429499
0597::SB3;0597;Ridderkerk;Ridderkerk;Kerk de Levensbron;100890;431210
0597::SB30;0597;Ridderkerk;Ridderkerk;Maranathakerk;100857;432726
0597::SB31;0597;Ridderkerk;Ridderkerk;WVC Bolnes;99384;434080
0597::SB32;0597;Ridderkerk;Ridderkerk;Sporthal Drievliet;102076;431081
0597::SB4;0597;Ridderkerk;Ridderkerk;Wijkcentrum West (Gasterij);99776;431787
0597::SB5;0597;Ridderkerk;Ridderkerk;Clubgebouw KCR;100077;432701
0597::SB6;0597;Ridderkerk;Ridderkerk;Kerk de Levensbron;100890;431210
0597::SB7;0597;Ridderkerk;Ridderkerk;Gymzaal OBS de Noord;101291;431105
0597::SB8;0597;Ridderkerk;Ridderkerk;Gymzaal Da Costalaan;101066;430760
0597::SB9;0597;Ridderkerk;Ridderkerk;Wilhelminakerk;101634;433502
0599::SB1;0599;Rotterdam;Rotterdam;Stadhuis;92534;437532
0599::SB100;0599;Rotterdam;Rotterdam;Nieuw Zernike;96237;441445
0599::SB102;0599;Rotterdam;Rotterdam;Pompgebouw De Esch;95421;436465
0599::SB104;0599;Rotterdam;Rotterdam;Buurt- en Speeltuinvereniging Terbregge;95305;441260
0599::SB106;0599;Rotterdam;Rotterdam;Mariaschool;89675;436793
0599::SB107;0599;Rotterdam;Rotterdam;Gymzaal Fresiastraat;91864;441455
0599::SB108;0599;Rotterdam;Rotterdam;De Buurvrouw;92078;441839
0599::SB109;0599;Rotterdam;Rotterdam;Basisschool De Regenboog Overschie;88596;439729
0599::SB112;0599;Rotterdam;Rotterdam;Sport010;97948;441593
0599::SB114;0599;Rotterdam;Rotterdam;Gymzaal Burgemeester de Josselin de Jonglaan;89140;438682
0599::SB115;0599;Rotterdam;Rotterdam;Gymzaal Nieuwe Ommoordseweg;96729;441093
0599::SB117;0599;Rotterdam;Rotterdam;Voetbalvereniging V.O.B.;89153;439947
0599::SB118;0599;Rotterdam;Rotterdam;Huis van de Wijk De Kip;93370;437546
0599::SB119;0599;Rotterdam;Rotterdam;De Hoeksteen;97853;439861
0599::SB12;0599;Rotterdam;Rotterdam;Plus in de wijk Bergwegplantsoen;92560;439337
0599::SB120;0599;Rotterdam;Rotterdam;Publiekslocatie Noord;91990;438623
0599::SB121;0599;Rotterdam;Rotterdam;Basisschool De Kleine Prins Clara Egginkstraat;97071;438815
0599::SB122;0599;Rotterdam;Rotterdam;Valentijnschool;90141;436280
0599::SB124;0599;Rotterdam;Rotterdam;Opstandingskerk;92251;439398
0599::SB125;0599;Rotterdam;Rotterdam;Huis van de Wijk Post West;90407;436943
0599::SB128;0599;Rotterdam;Rotterdam;Huis van de Wijk Zevenkamp;98866;442195
0599::SB13;0599;Rotterdam;Rotterdam;Gymzaal Vliegerstraat;91089;436244
0599::SB130;0599;Rotterdam;Rotterdam;Recreatiecentrum Oostervant;91290;437260
0599::SB133;0599;Rotterdam;;Borghave;91851;441318
0599::SB134;0599;Rotterdam;Rotterdam;Huize Nieuw Kellogg;96915;441513
0599::SB136;0599;Rotterdam;Rotterdam;Gymzaal Rauwenhoffstraat;90340;437036
0599::SB139;0599;Rotterdam;Rotterdam;Gymzaal De Jagerstraat;90564;436953
0599::SB141;0599;Rotterdam;Rotterdam;Te Hoogerbrugge I;95891;442028
0599::SB147;0599;Rotterdam;Rotterdam;De State Hillegersberg;94855;441189
0599::SB148;0599;Rotterdam;Rotterdam;Kom en Zie;93738;437864
0599::SB149;0599;Rotterdam;Rotterdam;Huis van de Wijk De Propeller;91890;438133
0599::SB15;0599;Rotterdam;Rotterdam;Huis van de Wijk Schiemond;89908;435408
0599::SB151;0599;Rotterdam;Rotterdam;Basisschool De Klimop;92755;438376
0599::SB152;0599;Rotterdam;Rotterdam;Goede Herderkerk;91760;441459
0599::SB154;0599;Rotterdam;Rotterdam;Nieuw Oldenoord;96774;441895
0599::SB155;0599;Rotterdam;Rotterdam;Sparta Sportcomplex Nieuw Terbregge;94374;440356
0599::SB157;0599;Rotterdam;Rotterdam;Gymzaal Nansenplaats;97111;442159
0599::SB159;0599;Rotterdam;Rotterdam;Serviceflat Bertrand Russell;97338;441921
0599::SB16;0599;Rotterdam;Rotterdam;Spartastadion;89476;437186
0599::SB162;0599;Rotterdam;Rotterdam;Van Maanenbad;91538;438594
0599::SB163;0599;Rotterdam;Hoek van Holland;Basisschool De Driemaster;69444;444014
0599::SB164;0599;Rotterdam;Rotterdam;Stadhuis;92534;437532
0599::SB169;0599;Rotterdam;Rotterdam;Oranjekerk;92124;439927
0599::SB172;0599;Rotterdam;Rotterdam;Huis van de Wijk De Nieuwe Branding;93258;438483
0599::SB175;0599;Rotterdam;Rotterdam;Sportzaal Noorderhavenkade;91212;438971
0599::SB182;0599;Rotterdam;Rotterdam;Sportzaal Snelleman;92931;438603
0599::SB183;0599;Rotterdam;Rotterdam;Dansschool Meyer et Fils;91419;437290
0599::SB185;0599;Rotterdam;Rotterdam;Gymzaal Marcel Duchampplein;100056;443391
0599::SB19;0599;Rotterdam;Rotterdam;Publiekslocatie Kralingen-Crooswijk;94066;437449
0599::SB192;0599;Rotterdam;Rotterdam;Basisschool De Kleine Prins Clara Egginkstraat;97071;438815
0599::SB193;0599;Rotterdam;;Joliottoren;96342;441892
0599::SB194;0599;Rotterdam;;De Leeuwenhoek;91778;437253
0599::SB195;0599;Rotterdam;Rotterdam;Huis van De Wijk De Banier;92202;438356
0599::SB197;0599;Rotterdam;Rotterdam;Publiekslocatie Hillegersberg-Schiebroek;93348;441737
0599::SB198;0599;Rotterdam;Rotterdam;Laurens Rubroek;93261;438221
0599::SB20;0599;Rotterdam;Rotterdam;Centrale Bibliotheek;93215;437367
0599::SB202;0599;Rotterdam;Rotterdam;Huis van de Wijk Westervolkshuis;89522;437238
0599::SB205;0599;Rotterdam;Rotterdam;Gymzaal Marcel Duchampplein;100056;443391
0599::SB206;0599;Rotterdam;Rotterdam;Leeszaal Rotterdam West;91654;436829
0599::SB207;0599;Rotterdam;Rotterdam;Huis van de Wijk Mozaïek;92492;438882
0599::SB21;0599;Rotterdam;Rotterdam;Basisschool Pluspunt;97280;438029
0599::SB213;0599;Rotterdam;Rotterdam;Open Hof Ommoord;97492;441834
0599::SB219;0599;Rotterdam;Rotterdam;Apostolisch Genootschap;96853;437343
0599::SB22;0599;Rotterdam;Rotterdam;Huis van de Wijk Mozaïek;92492;438882
0599::SB220;0599;Rotterdam;;Timmerhuis;92708;437521
0599::SB222;0599;Rotterdam;Rotterdam;Kerkeplaats;92610;438541
0599::SB225;0599;Rotterdam;Rozenburg;Sportcentrum De Rozenburcht;75756;435488
0599::SB228;0599;Rotterdam;Hoek van Holland;HVC'10;68532;444722
0599::SB229;0599;Rotterdam;Rotterdam;Speeltuin Vereniging Crooswijk;93510;438788
0599::SB230;0599;Rotterdam;Rotterdam;Gymzaal Tandwielstraat;93662;433436
0599::SB231;0599;Rotterdam;Pernis Rotterdam;Hervormde Kerk Pernis;86594;433709
0599::SB232;0599;Rotterdam;Hoogvliet Rotterdam;Artstudio Hoogvliet;84293;430172
0599::SB236;0599;Rotterdam;Rotterdam;Huis van de Wijk Ommoord;97544;441992
0599::SB239;0599;Rotterdam;Rotterdam;Spartastadion;89522;437238
0599::SB24;0599;Rotterdam;Rotterdam;Sportzaal Noorderhavenkade;91212;438971
0599::SB240;0599;Rotterdam;Rotterdam;Gymzaal Spinozaweg;95593;432538
0599::SB241;0599;Rotterdam;Rotterdam;Tijdelijke locatie Centraal Station;91891;437679
0599::SB242;0599;Rotterdam;Rotterdam;Erasmus Universiteit Rotterdam (Langeveld Gebouw);95694;437064
0599::SB244;0599;Rotterdam;Hoek van Holland;Mobiel  1;91287;437931
0599::SB245;0599;Rotterdam;Rotterdam;Mobiel  2;97783;441820
0599::SB246;0599;Rotterdam;Rotterdam;Tijdelijke locatie Centraal Station;91891;437679
0599::SB247;0599;Rotterdam;Rotterdam;Tijdelijke locatie Maastunnel;91777;434688
0599::SB248;0599;Rotterdam;Rotterdam;Hogeschool Rotterdam Museumpark (Het Paviljoen);91743;436405
0599::SB252;0599;Rotterdam;Rotterdam;Nieuw-Apostolische Kerk Rotterdam;98258;438615
0599::SB256;0599;Rotterdam;Hoogvliet Rotterdam;Partycentrum Flamingo;84020;430019
0599::SB257;0599;Rotterdam;Rotterdam;Het Nieuwe Instituut;91979;436646
0599::SB261;0599;Rotterdam;Rotterdam;Kinderparadijs Meidoorn;92870;438946
0599::SB263;0599;Rotterdam;Rotterdam;Skillszhouse Neercanneplaats;99004;434613
0599::SB264;0599;Rotterdam;Rotterdam;De Wasserij;92484;439218
0599::SB265;0599;Rotterdam;Rotterdam;Gymzaal Willem Hedaweg;89144;439313
0599::SB268;0599;Rotterdam;;Anatole France;97446;442187
0599::SB269;0599;Rotterdam;Rotterdam;Raderstoomboot De Majesteit;94310;437114
0599::SB272;0599;Rotterdam;Rotterdam;Theater Zuidplein;93091;433587
0599::SB273;0599;Rotterdam;Rotterdam;Huis van de Wijk De Inloop;88518;436726
0599::SB274;0599;Rotterdam;Rotterdam;Basisschool De Klimop;92755;438376
0599::SB275;0599;Rotterdam;Rotterdam;Ontmoetingskerk Zevenkamp;99077;442624
0599::SB276;0599;Rotterdam;Rotterdam;Magbon;90080;436722
0599::SB277;0599;Rotterdam;Rotterdam;Stichting Urban Skillsz;90694;436067
0599::SB28;0599;Rotterdam;Rotterdam;Huis van de Wijk Het Klooster Oude Noorden;92835;439258
0599::SB281;0599;Rotterdam;Rotterdam;HDV Laleli Moskee;92160;433716
0599::SB282;0599;Rotterdam;Rotterdam;Hoornbeeck College;92771;433422
0599::SB284;0599;Rotterdam;Rotterdam;Victory Outreach Kerk Rotterdam;93154;434237
0599::SB285;0599;Rotterdam;Rotterdam;G.K.V. Rotterdam- Delfshaven;89526;436355
0599::SB286;0599;Rotterdam;Rotterdam;Aafje De Twee Bruggen;95562;431967
0599::SB287;0599;Rotterdam;Rotterdam;Bouwspeeltuin Maeterlinck;95397;431595
0599::SB288;0599;Rotterdam;Rotterdam;De Poort van Oost;89823;439108
0599::SB29;0599;Rotterdam;Rotterdam;Gymzaal Bulgaarsestraat;88567;436691
0599::SB291;0599;Rotterdam;Rotterdam;Stichting Yashoda Bhawan;90143;436065
0599::SB293;0599;Rotterdam;Rotterdam;Speeltuin De Waal;91508;433905
0599::SB294;0599;Rotterdam;Rotterdam;HDV Laleli Moskee;92160;433716
0599::SB30;0599;Rotterdam;Rotterdam;Th.W. Termaathuis;95799;437387
0599::SB300;0599;Rotterdam;Rotterdam;Woongebouw de Boog;88774;436912
0599::SB302;0599;Rotterdam;Rotterdam;Speeltuin Varkenoord;96543;434098
0599::SB305;0599;Rotterdam;Rotterdam;Gymzaal Aalsdijk;97092;433157
0599::SB306;0599;Rotterdam;Rotterdam;Huis van de Wijk 't Steiger Katendrecht;92574;435043
0599::SB307;0599;Rotterdam;;De Zonnetrap;95471;432523
0599::SB311;0599;Rotterdam;Rotterdam;Sportvereniging Atomium '61;95270;433119
0599::SB312;0599;Rotterdam;Rotterdam;Recreatieruimte De Beukenhorst;95161;433719
0599::SB313;0599;Rotterdam;Rotterdam;Ruysdael gebouw;95397;434686
0599::SB314;0599;Rotterdam;Rotterdam;Jeugdcentrum C.J.V. Feijenoord;94363;436222
0599::SB315;0599;Rotterdam;Rotterdam;Sporthal De Enk;94776;433038
0599::SB316;0599;Rotterdam;Rotterdam;Basisschool De Nieuwe Haven;93360;436203
0599::SB321;0599;Rotterdam;Rotterdam;Speeltuinvereniging Hillesluis;95135;434133
0599::SB325;0599;Rotterdam;Rotterdam;De Open Hof / De Seinpost Slinge;91920;431932
0599::SB326;0599;Rotterdam;Rotterdam;Koningskerk;93767;436219
0599::SB329;0599;Rotterdam;Rotterdam;Gymzaal Herkingenstraat;91861;432409
0599::SB33;0599;Rotterdam;Rotterdam;Theater Rotterdam TR25 Schouwburg;92180;437245
0599::SB330;0599;Rotterdam;Rotterdam;Bethelkerk Rotterdam;93540;431932
0599::SB332;0599;Rotterdam;Rotterdam;Gymzaal Krabbendijkestraat;91589;432015
0599::SB333;0599;Rotterdam;Hoogvliet Rotterdam;Serviceflat Westerstein;84689;430153
0599::SB334;0599;Rotterdam;Rotterdam;Gymzaal Krabbendijkestraat;91589;432015
0599::SB335;0599;Rotterdam;Hoogvliet Rotterdam;Basisschool 't Prisma- Nieuwe Wetering;84878;431431
0599::SB336;0599;Rotterdam;Rotterdam;Gymzaal Herkingenstraat;91861;432409
0599::SB337;0599;Rotterdam;Rotterdam;Huis van de Wijk 't Klooster Afrikaanderplein;94124;435073
0599::SB339;0599;Rotterdam;Rotterdam;Laurens Maasveld;93722;435131
0599::SB34;0599;Rotterdam;Hoek van Holland;Dorpskerk;68832;443853
0599::SB345;0599;Rotterdam;Rotterdam;Gymzaal Hijkerveld;92743;431787
0599::SB347;0599;Rotterdam;Rotterdam;Gymzaal Laantjesweg;94849;434745
0599::SB35;0599;Rotterdam;Rotterdam;Basisschool Pluspunt;97280;438029
0599::SB351;0599;Rotterdam;Rotterdam;Basisschool De Barkentijn;98635;433878
0599::SB353;0599;Rotterdam;Hoogvliet Rotterdam;Sporthal Boomgaardshoek;85316;430554
0599::SB354;0599;Rotterdam;Rotterdam;Huis van de Wijk Irene;94147;433906
0599::SB356;0599;Rotterdam;Rotterdam;Huis van de Wijk Irene;94147;433906
0599::SB358;0599;Rotterdam;Hoogvliet Rotterdam;Gymzaal Max Havelaarweg;83280;431491
0599::SB360;0599;Rotterdam;Rotterdam;Stichting De Wereld op Zuid;93248;432268
0599::SB364;0599;Rotterdam;Rotterdam;Huis van de Wijk De Focus;98486;434046
0599::SB365;0599;Rotterdam;Rotterdam;Zorgcentrum De Steenplaat;94847;435441
0599::SB366;0599;Rotterdam;Rotterdam;Gymzaal Steven Stemerdingschool;93226;431866
0599::SB367;0599;Rotterdam;Rotterdam;Gymzaal Spoorweghaven;94284;435505
0599::SB37;0599;Rotterdam;Rotterdam;Wooncomplex De Sevencamp;99302;442530
0599::SB370;0599;Rotterdam;Hoogvliet Rotterdam;Villa Vonk;84522;431822
0599::SB371;0599;Rotterdam;Rotterdam;Basisschool De Pijler;93958;435738
0599::SB372;0599;Rotterdam;Hoogvliet Rotterdam;Aquarium- en Vijververeniging Groot Hoogvliet;84563;429695
0599::SB373;0599;Rotterdam;Hoogvliet Rotterdam;Huis van de Wijk De Zevensprong;83701;431841
0599::SB378;0599;Rotterdam;Rotterdam;Huis van de Wijk Millinxparkhuis;93406;434129
0599::SB380;0599;Rotterdam;Rotterdam;Gymzaal Zwartewaalstraat;93108;434278
0599::SB382;0599;Rotterdam;Rotterdam;Huis van de Wijk Oud-Charlois;91673;434312
0599::SB385;0599;Rotterdam;Rotterdam;Sonneburgh Ravenswaard;96976;433651
0599::SB386;0599;Rotterdam;Rotterdam;Podium Islemunda;97252;433624
0599::SB387;0599;Rotterdam;Rotterdam;Huis van de Wijk Lombardijen;95729;432432
0599::SB39;0599;Rotterdam;Rotterdam;Sportzaal Snelleman;92931;438603
0599::SB393;0599;Rotterdam;Hoogvliet Rotterdam;Gymzaal Cromme Meth;84403;430979
0599::SB399;0599;Rotterdam;Rotterdam;Laurens Dijkveld;96770;432753
0599::SB4;0599;Rotterdam;Rotterdam;De Brandariskerk;90827;435652
0599::SB40;0599;Rotterdam;Rotterdam;Pompgebouw De Esch;95421;436465
0599::SB402;0599;Rotterdam;Hoogvliet Rotterdam;Sporthal Boomgaardshoek;85316;430554
0599::SB407;0599;Rotterdam;Rotterdam;Waelestein;91135;433333
0599::SB408;0599;Rotterdam;Rotterdam;De Huiskamer 2.0;88457;434242
0599::SB409;0599;Rotterdam;Hoogvliet Rotterdam;Siloam;84335;429675
0599::SB412;0599;Rotterdam;Pernis Rotterdam;Publiekslocatie Pernis;86153;433760
0599::SB413;0599;Rotterdam;Hoogvliet Rotterdam;Basisschool 't Prisma- Sara Burgerhartweg;83537;431638
0599::SB416;0599;Rotterdam;Rozenburg;Publiekslocatie Rozenburg;76670;435653
0599::SB419;0599;Rotterdam;Rozenburg;Basisschool De Regenboog Rozenburg;75707;436107
0599::SB42;0599;Rotterdam;Rotterdam;Gymzaal Jan Greshoffstraat;98520;442487
0599::SB420;0599;Rotterdam;Rozenburg;Brandweerkazerne Rozenburg;76338;435601
0599::SB422;0599;Rotterdam;Rozenburg;Gezondheidscentrum Blankenburg;77116;435330
0599::SB425;0599;Rotterdam;Rotterdam;Stichting Verenigingsgebouw IJsselmonde (De Magneet);97474;434977
0599::SB426;0599;Rotterdam;Rotterdam;Hogeschool InHolland Rotterdam;93622;435638
0599::SB428;0599;Rotterdam;Rotterdam;Huis van de Wijk 't Klooster Afrikaanderplein;94124;435073
0599::SB43;0599;Rotterdam;Rotterdam;De Buurvrouw;92078;441839
0599::SB430;0599;Rotterdam;Rozenburg;Stichting Muziektheater De Ontmoeting;76487;435881
0599::SB432;0599;Rotterdam;Rotterdam;Huis van de Wijk Oud-Charlois;91673;434312
0599::SB434;0599;Rotterdam;Rotterdam;De Ooievaar;98027;433840
0599::SB436;0599;Rotterdam;Rotterdam;B En Sv De Stormpolder;98079;434569
0599::SB44;0599;Rotterdam;Rotterdam;Huis van de Wijk Prinsenland;97528;439050
0599::SB440;0599;Rotterdam;;Huis van de Wijk Voor Elkaar;76940;435280
0599::SB442;0599;Rotterdam;Rotterdam;Hoogheemraadschap van Schieland en de Krimpenerwaard;94286;437185
0599::SB444;0599;Rotterdam;Rotterdam;Sint Michaëlschool;94748;441866
0599::SB446;0599;Rotterdam;Hoogvliet Rotterdam;Publiekslocatie Hoogvliet;84050;431225
0599::SB447;0599;Rotterdam;Rotterdam;The Social Hub Rotterdam;94347;437350
0599::SB448;0599;Rotterdam;Rotterdam;Gymzaal Adamshof;94725;437822
0599::SB45;0599;Rotterdam;Rotterdam;Basisschool Noen;93591;438982
0599::SB451;0599;Rotterdam;Rotterdam;Huis van de Wijk Het Lage Land;97216;439489
0599::SB456;0599;Rotterdam;Rotterdam;Gymzaal Melanchthon MAVO Schiebroek;92346;441281
0599::SB458;0599;Rotterdam;Rotterdam;Werkplaats Walhalla;92816;435092
0599::SB46;0599;Rotterdam;Rotterdam;Parkflat;93477;442122
0599::SB47;0599;Rotterdam;Rotterdam;Huis van de Wijk De Nieuwe Branding;93258;438483
0599::SB470;0599;Rotterdam;;Erasmus MC;91709;436296
0599::SB472;0599;Rotterdam;Rotterdam;Wielewaalhuis;91292;432885
0599::SB474;0599;Rotterdam;Pernis Rotterdam;Huis van de Wijk De Bonte Koe;86164;433415
0599::SB475;0599;Rotterdam;Rotterdam;VTV Eigen Hof;90322;439329
0599::SB478;0599;Rotterdam;Rotterdam;Gymzaal Rekerdijk;97384;432421
0599::SB479;0599;Rotterdam;Rotterdam;Gymzaal Gronsvelderf;98478;434132
0599::SB48;0599;Rotterdam;Rotterdam;Prinsekerk;91582;438237
0599::SB481;0599;Rotterdam;Hoek van Holland;Egbertuskerk;68765;444197
0599::SB482;0599;Rotterdam;Hoek van Holland;OBS Inova;69104;444008
0599::SB485;0599;Rotterdam;Rotterdam;Speeltuin IJsselmonde;97244;434107
0599::SB486;0599;Rotterdam;Rotterdam;Adriaen Janszkerk;97278;435014
0599::SB487;0599;Rotterdam;Rotterdam;Gymzaal Waleweinpad;97654;435019
0599::SB488;0599;Rotterdam;Rotterdam;Gymzaal Kromme Hagen;97442;433648
0599::SB49;0599;Rotterdam;Rotterdam;Hoppesteyn;93798;438277
0599::SB490;0599;Rotterdam;;Huis van de Wijk Grote Hagen;97426;433482
0599::SB491;0599;Rotterdam;Rotterdam;Gymzaal Oldenoord;97823;432785
0599::SB492;0599;Rotterdam;Rotterdam;Speeltuin Kreekhuizen;96150;433456
0599::SB493;0599;Rotterdam;;Musa Katendrecht;93551;435131
0599::SB494;0599;Rotterdam;Rotterdam;Breepleinkerk;94839;433944
0599::SB496;0599;Rotterdam;Rotterdam;Albeda Rosestraat;94624;435390
0599::SB499;0599;Rotterdam;Rotterdam;Huis van de Wijk Aan de Kade;93691;436441
0599::SB5;0599;Rotterdam;Rotterdam;De Burcht;97160;439969
0599::SB500;0599;Rotterdam;Rotterdam;Huis van de Wijk De Brink;94746;433507
0599::SB501;0599;Rotterdam;Rotterdam;Publiekslocatie Feijenoord;93688;434900
0599::SB502;0599;Rotterdam;Rotterdam;Gymzaal Marnixstraat;93510;438501
0599::SB503;0599;Rotterdam;Rotterdam;Gymzaal Kindcentrum De Heijberg;94834;441060
0599::SB505;0599;Rotterdam;Rotterdam;Gymzaal Midaspad;93566;441695
0599::SB508;0599;Rotterdam;Rotterdam;Gymzaal Nozemanstraat;90744;436639
0599::SB509;0599;Rotterdam;Rotterdam;Gymzaal Spaanseweg;89055;436980
0599::SB511;0599;Rotterdam;Rotterdam;Sporthal Alexander;98038;439365
0599::SB513;0599;Rotterdam;Rotterdam;Charley Toorop Toren;99592;442640
0599::SB516;0599;Rotterdam;Rotterdam;SWeDoRo;97575;439277
0599::SB518;0599;Rotterdam;Rotterdam;Johanneskerk Lombardijen;95072;432352
0599::SB520;0599;Rotterdam;Rotterdam;Wereldmuseum;92601;435879
0599::SB522;0599;Rotterdam;Rotterdam;Gymzaal Gashouderstraat;94545;437971
0599::SB529;0599;Rotterdam;Rotterdam;Publiekslocatie Delfshaven;90818;435536
0599::SB53;0599;Rotterdam;Rotterdam;Sportcentrum De Wilgenring;92077;440452
0599::SB532;0599;Rotterdam;Rotterdam;Maritiem museum;92705;436955
0599::SB533;0599;Rotterdam;Rotterdam;Huis van de Wijk De Dam;94534;436090
0599::SB535;0599;Rotterdam;Rotterdam;Gymzaal Klein-Coolstraat;91709;437997
0599::SB542;0599;Rotterdam;Hoogvliet Rotterdam;Gymzaal Aalreep;85013;429950
0599::SB543;0599;Rotterdam;Rotterdam;Gymzaal Catullusweg;95538;432156
0599::SB551;0599;Rotterdam;Rotterdam;Rotterdam Atletiek;91106;437825
0599::SB554;0599;Rotterdam;Rotterdam;De Sterrenhub;96703;439026
0599::SB555;0599;Rotterdam;Rotterdam;Wooncomplex Nieuw Verlaat;98421;442235
0599::SB557;0599;Rotterdam;Rotterdam;Melanchthon Wilgenplaslaan;91921;440928
0599::SB56;0599;Rotterdam;Rotterdam;Stadsarchief;92607;438043
0599::SB560;0599;Rotterdam;Rotterdam;Sporthal Mercatus;94899;432355
0599::SB562;0599;Rotterdam;Rotterdam;Gallery Untitled;92207;439060
0599::SB565;0599;Rotterdam;Rotterdam;Grafisch Lyceum Rotterdam Heer Bokelweg;92479;438067
0599::SB566;0599;Rotterdam;Rotterdam;Islamic University of Applied Sciences Rotterdam;91849;438914
0599::SB568;0599;Rotterdam;Rotterdam;Gymzaal Bloemhof;93916;434655
0599::SB570;0599;Rotterdam;Rotterdam;Gymzaal Stichtseplein;94815;434221
0599::SB571;0599;Rotterdam;Rotterdam;Huis van de Wijk de Nieuwe Gaffel;91736;436998
0599::SB579;0599;Rotterdam;Rotterdam;Wijk- en Speeltuinvereniging Tarwewijk;92970;434108
0599::SB580;0599;Rotterdam;Rotterdam;Sportcomplex Abeelweg;92536;441999
0599::SB581;0599;Rotterdam;Rotterdam;Grote Kerk Overschie;88495;439395
0599::SB582;0599;Rotterdam;Rotterdam;X-preszo Ministries;96699;439713
0599::SB583;0599;Rotterdam;Rotterdam;Berlagehof;97264;439965
0599::SB585;0599;Rotterdam;Rotterdam;Huis van de Wijk Het Middelpunt;92429;432036
0599::SB587;0599;Rotterdam;Rotterdam;STC Group Lloydstraat;91277;435219
0599::SB588;0599;Rotterdam;Rotterdam;Marnix Gymnasium;90795;437525
0599::SB589;0599;Rotterdam;Rotterdam;CCPR/Centrum Arrahma;90024;435845
0599::SB591;0599;Rotterdam;Rotterdam;Thuis in West;91088;436665
0599::SB593;0599;Rotterdam;Rotterdam;XerxesDZB;98017;442593
0599::SB596;0599;Rotterdam;Rotterdam;Bibliotheek Overschie;89101;438948
